column_name,data_type,family,description,is_available,reasoning
ConsumerData_Childrens_General,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Grandchildren_Int,STRING,commercial,There is an interest in purchases for grandchildren in household.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Infant_Toddlers,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Parenting_Int,STRING,commercial,Someone in the household has an interest in parenting.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Mens,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Mens_Big_Tall,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Womens,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Petite,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Womens_Plus_Size,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Young_Mens,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Apparel_Young_Womens,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Female_Merch_Buyer,STRING,commercial,Female Merchandise Buyer--Any one of the following interests must be populated for the Female Merchandise Buyer to be turned on: Apparel - Women's Apparel - Women's Petite Apparel - Women's Plus Sizes,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Male_Merch_Buyer,STRING,commercial,"Any one of the following interests must be populated for the Male merchandise buyer field to be turned on: Apparel - Men's, Apparel - Men's Big and Tall",false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Invest_Active,STRING,commercial,Someone in the household is an active investor.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Invest_Stock_Securities,STRING,commercial,"Someone in the household invests in stocks directly (as opposed, e.g. to a 401(k) investment).",false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Investing_Finance_Grouping,STRING,commercial,"Any one of the following interests must be populated for the Investing/Finance Grouping to be turned on: Investments - Personal, Investments - Real Estate, Investment - Stocks/Securities, Investments - Foreign, Highbrow",false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Investments_Foreign,STRING,commercial,Someone in the household has foreign investments.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Investments,STRING,commercial,Someone in the household has indicated that they are interested in investing.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Investments_Personal,STRING,commercial,This individual is an investor.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Investments_Realestate,STRING,commercial,Someone in the household invests in real estate.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Sweepstakes_Int,STRING,commercial,Someone in the household has an interest in entering sweepstakes.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerDataLL_Gun_Owner_Concealed_Permit,STRING,commercial,Based on gun registrations where available,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerDataLL_Gun_Owner,STRING,commercial,Based on gun registrations and subscriptions to gun/hunting magazines; Yes or null,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Cosmetics_Beauty,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Jewelry_Buyer,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Dieting_Weightloss,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Exercise_Aerobic,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Exercise_Running_Jogging,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Exercise_Walking,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Exercise_Health_Grouping,STRING,commercial,Any one of the following interests must be populated for the Exercise/Health Grouping to be turned on: Exercise - Running / Jogging Exercise - Walking Exercise - Aerobic Health / Medical Sporty Living,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Exercise_Enthusiast,STRING,commercial,Someone in the household has an interest in exercise products or services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Health_And_Beauty,STRING,commercial,Someone within home made such purchases within the last 24 months as determined by store data on the purchase of products and services.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Health_Medical,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Smoking,STRING,commercial,Someone in the household has purchased tobacco products within the last 24 months.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Collectibles_General,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
ConsumerData_Collectibles_Coins,STRING,commercial,Someone in the household has an interest in the specified activity.,false,Commercial / consumer-lifestyle attribute - excluded (civic-only set).
